KDJ;KABKOT;PROVINSI;PULAU;Region;KDJ_1;Province;Regency_Ci;acuan;Distric_Na;sat2012;sat2013;sat2014;sat2015;sat2016;sat2017;sat2018;sat2019;sat2020;gdp2012;gdp2013;gdp2014;gdp2015;gdp2016;gdp2017;gdp2018;gdp2019;gdp2020
8204;Kabupaten Halmahera Selatan;Maluku Utara; ;Maluku;8204;North Maluku;Regency;Halmahera Selatan;Halmahera Selatan;154.6963967;244.543018;163.4474109;199.4285098;356.8780064;761.2276769;859.7147787;1282.63006;1610.528721;2562.6;2727.9;2908.5;3064.2;3238.6;3758.6;4338.8;4883.972259;5676.152559
6306;Kabupaten Hulu Sungai Selatan;Kalimantan Selatan;Kalimantan;Kalimantan;6306;South Kalimantan;Regency;Hulu Sungai Selatan;Hulu Sungai Selatan;158.3623668;70.3179748;231.6841929;385.7245977;415.7946286;530.0897409;759.978493;909.3189006;928.3138551;3155.163;3334.465;3527.587;3740.951;3968.568;4211.489;4470.142;4707.55949;4651.539532
7109;Kabupaten Minahasa Tenggara;Sulawesi Utara; ;Sulawesi;7109;North Sulawesi;Regency;Minahasa Tenggara;Minahasa Tenggara;160.0215505;202.6953274;253.2359333;411.914364;425.6718874;620.5410368;750.2848934;785.8985928;785.6072355;2375.259;2527.706;2693.963;2863.53;3044.362;3238.028;3432.523;3638.653732;3615.366348
7206;Kabupaten Toli-Toli;Sulawesi Tengah; ;Sulawesi;7206;Central Sulawesi;Regency;Toli-Toli;Toli-Toli;161.2230463;236.1693254;325.6542813;332.4211274;319.1258421;482.4654969;537.5990605;631.9013962;603.3098346;3855.321;4160.306;4419.939;4713.02;4968.39;5193.128;5471.683;5776.507672;5585.305268
7205;Kabupaten Donggala;Sulawesi Tengah; ;Sulawesi;7205;Central Sulawesi;Regency;Donggala;Donggala;162.8871064;184.7991768;440.959351;569.6784498;497.3673205;598.3101156;841.776826;978.2841456;1027.487412;6044.337;6458.762;6837.371;7246.756;7600.934;7961.07;8169.959;8543.011804;8126.967129
5305;Kabupaten Timor Tengah Utara;Nusa Tenggara Timur; ;Nusa Tenggara;5305;East Nusa Tenggara;Regency;Timor Tengah Utara;Timor Tengah Utara;167.2097724;170.0534006;195.0166442;201.6885331;183.8932601;319.7124753;407.8299707;425.2516094;496.2598164;2088.13;2180.04;2279.99;2387.08;2501.68;2626.9;2759.1;2903.165739;2887.198327
7602;Kabupaten Polewali Mandar;Sulawesi Barat; ;Sulawesi;7602;West Sulawesi;Regency;Polewali Mandar;Polewali Mandar;168.495512;83.86470222;294.4059729;217.92343;366.8711334;403.6651099;336.2975947;478.2565419;441.7111396;5885.177;6311.086;6772.589;7254.311;7784.967;8330.454;8846.184;9425.151704;9278.119337
9104;Kabupaten Teluk Bintuni;Papua Barat; ;Papua;9104;Papua Barat;Regency;Teluk Bintuni;Teluk Bintuni;169.3914641;303.9010739;1404.94882;1715.979272;833.1298084;3390.159465;7249.699384;1616.336079;1881.902429;20043.651;21271.113;21787.516;22408.84;23016.575;23299.464;24498.717;25358.40443;25627.20352
1210;Kabupaten Dairi;Sumatera Utara; ;Sumatera;1210;North Sumatera;Regency;Dairi;Dairi;169.605323;162.6845674;335.7424337;215.0368067;225.2218845;463.8052235;371.9420536;461.4236166;362.6514546;4671;4906.86;5153.83;5413.75;5688.45;5968.81;6267.82;6570.166761;6508.407193
1115;Kabupaten Nagan Raya;Aceh; ;Sumatera;1115;Aceh;Regency;Nagan Raya;Nagan Raya;170.4130714;134.2137363;345.5757428;351.1103647;183.4524555;241.4757021;167.1454644;674.0088751;722.4360917;4867.307;5032.698;5181.13;5382.71;5641.78;5864.58;6119.92;6534.043408;6765.348545
1708;Kabupaten Kepahiang;Bengkulu; ;Sumatera;1708;Bengkulu;Regency;Kepahiang;Kepahiang;172.2384495;82.96295545;112.2167416;165.7254694;64.32943795;134.8194897;195.0679113;217.6517179;256.1354681;1929.216;2049.378;2170.023;2292.65;2421.727;2545.973;2673.149;2808.42975;2810.114808
7310;Kabupaten Barru;Sulawesi Selatan; ;Sulawesi;7310;South Sulawesi;Regency;Barru;Barru;172.7233987;240.8357935;312.4130833;474.842153;361.2556306;519.1123431;557.6488131;706.1699098;752.0788588;3000.719;3237.001;3474.785;3694.239;3916.336;4169.984;4466.541;4797.453687;4839.191534
6204;Kabupaten Barito Selatan;Kalimantan Tengah;Kalimantan;Kalimantan;6204;Central Kalimantan;Regency;Barito Selatan;Barito Selatan;176.2048581;190.838778;314.6681142;399.9713445;424.6403232;523.5457016;628.6552943;608.4272927;482.0566588;3038.442;3197.784;3367.463;3554.13;3754.055;3958.246;4160.875;4383.567913;4256.006087
7111;Kabupaten Bolaang Mongondow Timur;Sulawesi Utara; ;Sulawesi;7111;North Sulawesi;Regency;Bolaang Mongondow Timur;Bolaang Mongondow Timur;177.0336047;281.2577203;342.4775183;256.9739769;193.1151691;344.9968392;351.3543382;349.2900893;378.2515977;1257.668;1341.91;1435.603;1528.6;1613.814;1706.002;1792.587;1878.355133;1881.736172
7402;Kabupaten Muna;Sulawesi Tenggara; ;Sulawesi;7402;Southeast Sulawesi;Regency;Muna;Muna;184.2374919;209.2381273;179.8230928;280.1185915;261.68168;330.1496413;403.6940444;415.8219775;466.9495656;4412.369;4706.94;3829.79;4103.776;4353.331;4572.073;4808.161;5068.023412;5071.571029
1311;Kabupaten Dharmasraya;Sumatera Barat; ;Sumatera;1311;West Sumatera;Regency;Dharmasraya;Dharmasraya;184.3847227;372.5686802;261.184252;462.1250331;319.691193;752.0143515;782.1145888;876.9398619;896.8960502;5140.196;5474.897;5821.734;6156.752;6490.286;6843.182;7206.472;7561.308142;7456.205959
6501;Kabupaten Malinau;Kalimantan Utara;Kalimantan;Kalimantan;6501;North Kalimantan;Regency;Malinau;Malinau;187.2509809;304.6774532;472.1658647;377.631569;413.3477144;590.8525699;673.4136596;644.2496364;780.0382545;5101.644;5691.02;6217.22;6449.005;6577.519;6971.531;7371.96;7821.484269;7772.991067
6307;Kabupaten Hulu Sungai Tengah;Kalimantan Selatan;Kalimantan;Kalimantan;6307;South Kalimantan;Regency;Hulu Sungai Tengah;Hulu Sungai Tengah;187.4046505;69.89340695;161.0919133;272.2335586;287.2124509;415.8869594;428.8045994;419.1713357;464.2422997;3329.328;3523.288;3719.105;3946.886;4191.954;4431.992;4660.299;4883.472239;4834.14917
1111;Kabupaten Aceh Utara;Aceh; ;Sumatera;1111;Aceh;Regency;Aceh Utara;Aceh Utara;196.1220245;847.5663338;2432.242186;2859.888133;2305.715808;4072.810487;2711.802785;4751.963761;3679.306958;18151.766;17836.613;17218.546;15241.6;15195.57;15544.94;16343.73;16917.23202;17081.32917
9105;Kabupaten Manokwari;Papua Barat; ;Papua;9105;Papua Barat;Regency;Manokwari;Manokwari;196.7439284;337.5562913;696.8832604;862.0682286;899.8638767;1356.888205;1197.033344;1397.89254;1508.785574;4233.729;4674.189;5076.037;5449.616;5844.724;6292.99;6694.23;6964.028557;6625.576769
6503;Kabupaten Tana Tidung;Kalimantan Utara;Kalimantan;Kalimantan;6503;North Kalimantan;Regency;Tana Tidung;Tana Tidung;197.669544;357.2647014;847.1725451;486.1226527;427.4150784;484.8703459;628.7678429;644.6595309;752.5318864;2889.509;3050.436;3209.127;3237.239;3272.722;3401.828;3533.774;3668.453025;3641.306473
1502;Kabupaten Merangin;Jambi; ;Sumatera;1502;Jambi;Regency;Merangin;Merangin;201.5452972;179.9498193;150.1943892;449.4806955;165.0797049;302.0095688;525.4190003;612.350702;426.3349688;6416;6829;7302;7695;8175;8622;9059;9804.275891;9880.749243
7313;Kabupaten Wajo;Sulawesi Selatan; ;Sulawesi;7313;South Sulawesi;Regency;Wajo;Wajo;205.4250416;237.6791122;453.4290238;620.5588068;568.4301345;762.7305045;813.4450333;915.2160099;947.4969907;8819.11;9428.973;10341.082;11071.645;11620.745;12225.77;12357.348;12862.93277;12712.43646
5302;Kabupaten Sumba Timur;Nusa Tenggara Timur; ;Nusa Tenggara;5302;East Nusa Tenggara;Regency;Sumba Timur;Sumba Timur;207.4196526;222.6669858;252.0733675;282.8609254;274.8080857;433.6555227;516.3004553;531.1551669;603.3705572;2826.64;2969.85;3118;3274.75;3440.58;3618.32;3807.08;3999.904554;3966.705346
5313;Kabupaten Manggarai;Nusa Tenggara Timur; ;Nusa Tenggara;5313;East Nusa Tenggara;Regency;Manggarai;Manggarai;209.3923558;243.2318745;253.6626436;265.0339627;247.976195;339.1126785;455.8517169;456.6075225;564.6100803;2128.58;2244.2;2358.86;2476.81;2602.83;2735.43;2873.77;3019.02552;2995.175218
1811;Kabupaten Mesuji;Lampung; ;Sumatera;1811;Lampung;Regency;Mesuji;Mesuji;211.5959385;117.4790885;135.4294589;323.7828626;309.8003035;537.1122185;766.0228275;953.9042313;1283.67556;4840.754;5139.856;5432.257;5716.226;6008.002;6320.643;6656.011;7006.119284;6911.536673
6208;Kabupaten Seruyan;Kalimantan Tengah;Kalimantan;Kalimantan;6208;Central Kalimantan;Regency;Seruyan;Seruyan;218.2574772;370.4906519;174.6362145;453.4838097;398.8854324;540.4163408;778.4767947;718.9377808;757.8024951;4199.398;4463.25;4700.299;4943.248;5196.335;5465.511;5750.252;6035.753668;5901.156361
1110;Kabupaten Bireuen;Aceh; ;Sumatera;1110;Aceh;Regency;Bireuen;Bireuen;219.5410433;219.047204;1679.36794;2014.363456;980.7118039;3014.757296;1495.197235;2754.392957;2796.376323;7689.706;7999.504;8171.311;8473.56;8824.94;9197.93;9596.08;10055.61459;9961.091813
7315;Kabupaten Pinrang;Sulawesi Selatan; ;Sulawesi;7315;South Sulawesi;Regency;Pinrang;Pinrang;222.2662312;231.1613019;446.2402563;499.7096784;517.4137197;860.4707681;967.0470722;1007.78848;889.1272168;7708.899;8269.612;8940.485;9677.334;10397.106;11212.624;11987.444;12771.76175;12827.9575
1501;Kabupaten Kerinci;Jambi; ;Sumatera;1501;Jambi;Regency;Kerinci;Kerinci;224.4339223;196.9793255;181.9289031;160.6214992;80.10944248;282.1005585;117.8261685;322.0310653;401.9585935;4155.506;4411.406;4811.384;5120;5464.048;5797.185;6092.88;6334.625779;6568.37347
7314;Kabupaten Sidenreng Rappang;Sulawesi Selatan; ;Sulawesi;7314;South Sulawesi;Regency;Sidenreng Rappang;Sidenreng Rappang;226.9226595;274.8635304;378.7370931;511.4400719;611.1774581;960.537789;1029.305969;1124.109623;1011.257928;5297.539;5664.558;6110.202;6600.92;7179.779;7688.828;8075.027;8454.87087;8404.987132
1114;Kabupaten Aceh Tamiang;Aceh; ;Sumatera;1114;Aceh;Regency;Aceh Tamiang;Aceh Tamiang;228.2278884;432.2388146;1347.789049;1327.208782;1094.616404;1765.809919;1679.40405;1885.088895;1762.693767;4651.203;4885.619;5001.672;5145.112;5279.64;5491.01;5727.24;5980.466486;6005.584445
1274;Kota Tebing Tinggi;Sumatera Utara; ;Sumatera;1274;North Sumatera;City;Kota Tebing Tinggi;Tebing Tinggi;228.4033552;854.856556;780.4398599;850.4849524;884.1335536;1079.602397;1177.951548;1184.566614;1202.561124;2758.87;2924.75;3084.05;3234.05;3400.75;3575.51;3760.5;3954.564479;3926.882527
8103;Kabupaten Maluku Tengah;Maluku; ;Maluku;8103;Maluku;Regency;Maluku Tengah;Maluku Tengah;228.4411618;243.2008414;360.8515556;484.2227512;458.9650262;645.7841355;538.7569255;693.3983543;677.8142384;3980.225;4167.896;4429.045;4666.261;4943.328;5230.455;5540.977;5863.696564;5840.241778
5208;Kabupaten Lombok Utara;Nusa Tenggara Barat; ;Nusa Tenggara;5208;West Nusa Tenggara;Regency;Lombok Utara;Lombok Utara;230.7257491;249.3727852;320.4780298;450.9957936;427.245177;654.4757427;877.9418763;1079.283052;1177.485013;2597.798;2704.665;2828.073;2958.042;3121.615;3313.138;3284.743;3475.187325;3216.633388
1703;Kabupaten Bengkulu Utara;Bengkulu; ;Sumatera;1703;Bengkulu;Regency;Bengkulu Utara;Bengkulu Utara;231.6780117;117.1679676;100.4469812;269.7124823;227.0550727;189.5070265;109.4646386;219.1319465;290.9025003;3677.271;3879.885;4091.949;4299.371;4514.18;4732.51;4960.303;5213.518971;5225.510065
1303;Kabupaten Solok;Sumatera Barat; ;Sumatera;1303;West Sumatera;Regency;Solok;Solok;234.7158566;278.234833;255.4395588;420.2914047;319.979119;749.817711;799.5055434;679.6696818;606.2948404;6859.956;7245.942;7665.497;8082.583;8511.655;8964.874;9432.535;9906.674704;9795.719947
7403;Kabupaten Konawe;Sulawesi Tenggara; ;Sulawesi;7403;Southeast Sulawesi;Regency;Konawe;Konawe;238.8231736;331.5265683;399.6028816;638.4788278;667.5853941;737.9853992;1432.743014;2983.103704;3606.082775;4757.52;4383.57;4733.358;5022.745;5300.571;5575.746;5992.095;6903.471629;7346.674507
5306;Kabupaten Belu;Nusa Tenggara Timur; ;Nusa Tenggara;5306;East Nusa Tenggara;Regency;Belu;Belu;241.6154737;267.8302233;278.6559211;311.4004437;338.8352264;489.6735599;617.6975732;644.5408258;756.9739915;2014.21;2135.8;2254.67;2374.99;2511.9;2657.05;2805.75;2957.856422;2969.687848
5311;Kabupaten Ende;Nusa Tenggara Timur; ;Nusa Tenggara;5311;East Nusa Tenggara;Regency;Ende;Ende;243.2852268;285.9558019;310.3252762;343.0697486;321.6954521;412.2038028;534.3200594;534.3891868;600.62394;2921.23;3077.03;3231.2;3395.12;3567.47;3747.14;3931.88;4131.065102;4076.121936
1407;Kabupaten Rokan Hulu;Riau; ;Sumatera;1407;Riau;Regency;Rokan Hulu;Rokan Hulu;245.9511356;79.26955368;332.172887;598.4571981;1223.011705;1819.819017;2969.951613;1969.78932;1851.222374;18069.05;19150.56;20396.3;20800.66;21792.97;22965.45;23927.78;25135.92865;25515.48118
6105;Kabupaten Sanggau;Kalimantan Barat;Kalimantan;Kalimantan;6105;West Kalimantan;Regency;Sanggau;Sanggau;247.2031937;35.60280388;275.7881162;606.9665605;323.9091229;846.6832803;955.1829382;824.4885789;877.9000493;9736.12;10318.13;10654.83;11047.18;11636.87;12157.88;12698.85;13164.87431;13257.02843
7504;Kabupaten Bone Bolango;Gorontalo; ;Sulawesi;7504;Gorontalo;Regency;Bone Bolango;Bone Bolango;250.8820903;388.2151137;601.0191198;674.5398375;666.14533;973.8306956;1030.189351;1324.981897;1293.117751;1975.88;2126.545;2290.622;2439.92;2601.323;2785.645;2966.025;3154.315051;3156.20764
5310;Kabupaten Sikka;Nusa Tenggara Timur; ;Nusa Tenggara;5310;East Nusa Tenggara;Regency;Sikka;Sikka;251.8449989;291.7605141;324.6386101;364.1418024;354.6123021;491.6851877;625.8403406;741.483074;771.9874721;2396.48;2497.22;2611;2725.79;2860.29;3011.13;3169.95;3332.762119;3304.433641
1112;Kabupaten Aceh Barat Daya;Aceh; ;Sumatera;1112;Aceh;Regency;Aceh Barat Daya;Aceh Barat Daya;255.3674693;229.3583934;243.0249395;69.92530189;43.11260273;412.1532247;344.5794436;424.4510628;663.3631193;2347.145;2401.899;2427.765;2508.889;2623.75;2740.78;2867.17;3003.559705;2987.941194
5304;Kabupaten Timor Tengah Selatan;Nusa Tenggara Timur; ;Nusa Tenggara;5304;East Nusa Tenggara;Regency;Timor Tengah Selatan;Timor Tengah Selatan;258.4213802;272.6801571;267.6813266;262.4281096;236.1311731;377.7012541;455.6424375;587.873961;695.142717;3459;3606.17;3763.52;3928.82;4113.98;4320.34;4540.72;4790.654537;4787.780144
1205;Kabupaten Tapanuli Utara;Sumatera Utara; ;Sumatera;1205;North Sumatera;Regency;Tapanuli Utara;Tapanuli Utara;259.9348205;196.4993795;229.1895788;135.9046381;429.7972823;559.5109666;854.1677261;693.7628336;706.0556501;4198.63;4419.77;4645.42;4868.95;5070.19;5280.69;5510.19;5765.318926;5851.79871
8107;Kabupaten Seram Bagian Timur;Maluku; ;Maluku;8107;Maluku;Regency;Seram Bagian Timur;Seram Bagian Timur;263.6157592;149.5985326;682.7084497;834.0139406;679.7374615;576.1162463;463.3073489;487.7509173;526.3324243;1488.347;1537.042;1635.364;1760.134;1848.628;1910.393;1917.694;1936.43058;1935.268722
7208;Kabupaten Parigi Moutong;Sulawesi Tengah; ;Sulawesi;7208;Central Sulawesi;Regency;Parigi Moutong;Parigi Moutong;264.8233109;468.476635;522.8686892;593.4338766;527.2172997;823.2184148;959.6632685;1063.323105;1134.052715;8249.944;8839.46;9411.147;10077.884;10639.009;11143.11;11658.012;11790.58735;11210.49046
1206;Kabupaten Toba Samosir;Sumatera Utara; ;Sumatera;1206;North Sumatera;Regency;Toba Samosir;Toba Samosir;281.2788386;400.7980703;382.2313604;310.5442439;331.9368279;494.3598182;667.8744264;762.7636383;658.2196641;3985.21;4178.5;4355.07;4553.17;4767.98;5001.43;5249.25;5509.131034;5494.25638
1572;Kota Sungai Penuh;Jambi; ;Sumatera;1572;Jambi;City;Kota Sungai Penuh;Sungai Penuh;287.9341651;267.1743663;444.3320212;595.0896698;369.3114999;770.7293593;343.2543483;860.2466231;862.2419909;2967.37;3218.24;3460.94;3705.36;3946.47;4183.87;4394.53;4619.698129;4613.230552
6205;Kabupaten Barito Utara;Kalimantan Tengah;Kalimantan;Kalimantan;6205;Central Kalimantan;Regency;Barito Utara;Barito Utara;290.0804545;321.1319485;546.2009835;501.0511985;884.5580187;967.648799;1876.607077;1854.97198;1423.840751;4851.164;5192.551;5410.379;5696.61;6008.577;6369.617;6748.597;7114.811613;6955.439833
1209;Kabupaten Simalungun;Sumatera Utara; ;Sumatera;1209;North Sumatera;Regency;Simalungun;Simalungun;293.9948208;535.0765056;998.4209539;1041.262234;892.0952124;1832.791853;2435.082636;2210.424069;2026.968608;19117.54;20122.01;21194.28;22305.43;23508.97;24715.67;25996.21;27348.09582;27624.31159
1702;Kabupaten Rejang Lebong;Bengkulu; ;Sumatera;1702;Bengkulu;Regency;Rejang Lebong;Rejang Lebong;294.1255796;188.6495878;246.4390645;298.605313;53.19433902;223.071755;306.141115;493.7414615;539.8183751;4261.235;4515.85;4755.015;4999.817;5259.988;5518.001;5791.952;6088.875704;6093.137917
7101;Kabupaten Bolaang Mongondow;Sulawesi Utara; ;Sulawesi;7101;North Sulawesi;Regency;Bolaang Mongondow;Bolaang Mongondow;297.0893069;410.9490522;578.3925483;684.3416231;587.7759418;1085.317597;1215.077472;1340.474235;1385.032825;3473.725;3705.498;3911.38;4141.6;4413.199;4707.459;5060.107;5445.887441;5489.454541
7202;Kabupaten Banggai;Sulawesi Tengah; ;Sulawesi;7202;Central Sulawesi;Regency;Banggai;Banggai;298.1747134;638.2052066;2170.320942;4634.110825;7401.34793;6177.610845;4753.178113;5242.502423;5456.250784;7556.759;8276.98;8713.043;11650.104;15974.477;17294.283;18409.019;19515.6618;18582.81317
7105;Kabupaten Minahasa Selatan;Sulawesi Utara; ;Sulawesi;7105;North Sulawesi;Regency;Minahasa Selatan;Minahasa Selatan;301.3580723;374.1725859;469.3928412;704.6267931;619.6976628;942.1985244;1027.29272;1062.792447;1142.174661;4022.085;4287.794;4575.078;4863.501;5110.815;5444.337;5775.97;6122.587786;6075.44386
7405;Kabupaten Konawe Selatan;Sulawesi Tenggara; ;Sulawesi;7405;Southeast Sulawesi;Regency;Konawe Selatan;Konawe Selatan;305.992896;506.1609283;390.717606;707.2616959;708.7819938;911.5529517;1183.546072;1453.364729;1740.993424;5346.779;5718.371;6127.46;6625.38;7086.106;7560.429;7988.972;8442.407282;8254.985841
1613;Kabupaten Musi Rawas Utara;Sumatera Selatan; ;Sumatera;1613;South Sumatera;Regency;Musi Rawas Utara;Musi Rawas Utara;307.9964068;277.6508376;157.1754042;122.8592462;29.19562906;408.6571472;255.5978277;703.7258371;363.9873743;4104.39;4190.45;4606.18;4760.11;4888.8;5116.03;5331.89;5564.574838;5585.163765
1308;Kabupaten Lima Puluh Kota;Sumatera Barat; ;Sumatera;1308;West Sumatera;Regency;Limapuluh Kota;Limapuluh Kota;308.0828152;176.1171258;152.4817093;87.36149937;349.4286018;508.2040501;678.6384688;337.2606152;574.5494136;7675.031;8152.906;8640.817;9125.377;9611.265;10123.648;10655.892;11192.55155;11062.71795
6101;Kabupaten Sambas;Kalimantan Barat;Kalimantan;Kalimantan;6101;West Kalimantan;Regency;Sambas;Sambas;308.1954293;27.91968511;398.2206283;384.8433856;247.7039544;552.9664588;735.0290926;687.3047875;724.5637977;9576.46;10167.42;10715.97;11226.27;11813.97;12411.93;13036.21;13652.64377;13376.86036
5205;Kabupaten Dompu;Nusa Tenggara Barat; ;Nusa Tenggara;5205;West Nusa Tenggara;Regency;Dompu;Dompu;313.8850616;366.4827847;374.1985877;478.423728;468.6027911;756.6224738;963.5219432;937.8497411;1126.705301;3511.426;3688.728;3914.698;4129.577;4346.818;4643.617;4853.32;5062.026571;4899.535518
9410;Kabupaten Paniai;Papua; ;Papua;9410;Papua;Regency;Paniai;Paniai;314.9366544;327.390684;299.6764393;382.0828431;382.4997322;259.1071189;302.1357799;250.5324965;240.5415587;1124.068;1210.875;1317.709;1450.065;1533.658;1613.821;1708.676;3023.235765;3037.14265
1905;Kabupaten Bangka Selatan;Kepulauan Bangka Belitung; ;Sumatera;1905;Bangka Belitung Islands;Regency;Bangka Selatan;Bangka Selatan;315.6189156;278.3905879;290.622869;458.8090818;332.4929662;452.2169435;603.8809429;571.3402028;585.085149;4646.026;4852.974;5068.267;5284.642;5511.788;5763.871;6024.352;6178.158386;6055.213035
1302;Kabupaten Pesisir Selatan;Sumatera Barat; ;Sumatera;1302;West Sumatera;Regency;Pesisir Selatan;Pesisir Selatan;318.5980181;256.5592327;306.9475651;309.6455783;358.8061602;875.3759809;785.224707;872.9008816;1058.781295;6597.446;6986.968;7392.536;7816.214;8232.593;8678.053;9142.697;9577.64935;9471.337442
6213;Kabupaten Murung Raya;Kalimantan Tengah;Kalimantan;Kalimantan;6213;Central Kalimantan;Regency;Murung Raya;Murung Raya;330.9172495;594.4872852;349.3765789;337.5069106;313.1410652;783.4231103;1171.763542;1177.186679;974.9457078;3887.841;4140.133;4382.508;4684.225;4953.891;5244.659;5538.869;5862.681462;5717.286961
1377;Kota Pariaman;Sumatera Barat; ;Sumatera;1377;West Sumatera;City;Kota Pariaman, Kota;Pariaman, Kota;332.3894718;143.6230614;561.311856;630.3354567;594.2892123;819.3803129;1007.652318;755.5233153;905.6133854;2438.847;2586.703;2741.539;2900.328;3062.314;3234.235;3412.14;3592.788089;3545.363286
1219;Kabupaten Batu Bara;Sumatera Utara; ;Sumatera;1219;North Sumatera;Regency;Batu Bara;Batu Bara;336.6712626;579.831468;1446.386628;1550.488426;863.6783542;2276.108312;3156.753786;3119.663955;3325.307942;17916.36;18674.62;19459.38;20259.69;21165.04;22034.26;22998.6;24004.99561;23930.58012
7302;Kabupaten Bulukumba;Sulawesi Selatan; ;Sulawesi;7302;South Sulawesi;Regency;Bulukumba;Bulukumba;337.8929296;571.7581124;744.7845606;1089.910813;1125.692978;1820.199569;2075.363878;2600.347303;2371.783905;5483.245;5909.291;6413.699;6774.321;7232.838;7730.913;8121.328;8571.713901;8608.572271
9171;Kota Sorong;Papua Barat; ;Papua;9171;Papua Barat;Capital City;Kota Sorong;Sorong, Kota;339.8468396;71.65823099;2169.447415;1876.38796;1764.298297;1322.929578;1095.458315;1502.309828;1562.145754;6658.646;7690.189;7317.729;8069.058;8799.522;9534.383;10183.441;10280.1337;10023.13036
1374;Kota Padang Panjang;Sumatera Barat; ;Sumatera;1374;West Sumatera;City;Kota Padang Panjang;Padang Panjang;342.3862049;325.0734595;352.4133015;355.3044821;315.0340934;514.544604;479.3047218;451.8599603;396.4800085;1730.276;1839.183;1951.004;2066.248;2186.012;2312.713;2445.309;2581.01832;2543.851656
6212;Kabupaten Barito Timur;Kalimantan Tengah;Kalimantan;Kalimantan;6212;Central Kalimantan;Regency;Barito Timur;Barito Timur;343.7489594;317.5527072;345.1341427;406.6024376;333.8947287;614.7280374;653.9734737;740.8505363;517.7330731;3618.84;3862.519;4065.159;4275.067;4509.974;4779.686;5052.798;5328.323121;5182.8599
7174;Kota Kotamobagu;Sulawesi Utara; ;Sulawesi;7174;North Sulawesi;City;Kota Kotamobagu;Kotamobagu;350.6606116;385.6455422;469.1816638;482.32026;478.033315;675.0685296;684.8411262;686.7113127;691.2208787;1525.28;1632.889;1742.349;1855.964;1979.106;2113.409;2254.353;2391.879192;2396.66295
1903;Kabupaten Bangka Barat;Kepulauan Bangka Belitung; ;Sumatera;1903;Bangka Belitung Islands;Regency;Bangka Barat;Bangka Barat;350.7105162;351.7907598;394.109152;462.3491876;315.1412343;496.9878402;662.5220111;613.5535059;697.7599272;7586.484;7972.792;8349.26;8769.643;9190.201;9673.709;10176.173;10896.45652;10304.77893
1207;Kabupaten Labuhan Batu;Sumatera Utara; ;Sumatera;1207;North Sumatera;Regency;Labuhan Batu;Labuhan Batu;356.9056694;356.8336433;1448.474142;1297.430358;1716.91995;1572.194797;2327.482843;1819.782468;1911.590285;16289.98;17263.41;18164.1;19079.93;20046.02;21048.17;22112.34;23234.15936;23255.0701
9403;Kabupaten Jayapura;Papua; ;Papua;9403;Papua;Regency;Jayapura;Jayapura;359.0366688;593.8849972;683.6582169;875.2185427;936.4287673;1140.116732;1247.46364;996.2728937;1316.952959;5349.249;5912.35;6596.998;7268.623;7903.88;8468.652;9129.105;9991.467431;9520.869315
1306;Kabupaten Padang Pariaman;Sumatera Barat; ;Sumatera;1306;West Sumatera;Regency;Padang Pariaman;Padang Pariaman;374.6192743;460.9817154;483.4647489;401.8272856;655.4739166;768.3851755;1696.450624;1046.893455;1329.901726;9273.827;9848.845;10444.264;11085.451;11697.04;12350.187;13024.258;13335.44387;11940.55644
5303;Kabupaten Kupang;Nusa Tenggara Timur; ;Nusa Tenggara;5303;East Nusa Tenggara;Regency;Kupang;Kupang;384.4234668;459.3467389;545.0325146;622.9933674;632.3916698;1085.841833;1162.183299;1311.444026;1697.006186;3421.35;3594.75;3778.24;3968.94;4159.67;4371.88;4595.82;4832.903984;4794.240752
1508;Kabupaten Tebo;Jambi; ;Sumatera;1508;Jambi;Regency;Tebo;Tebo;386.2760157;447.1327084;347.3602825;779.4180083;448.3299251;554.0866882;520.4525375;846.9616715;818.2658321;6729;7243;7881;8303;8751;9239;9702;10158.57992;10154.51649
1208;Kabupaten Asahan;Sumatera Utara; ;Sumatera;1208;North Sumatera;Regency;Asahan;Asahan;387.3917012;1009.89286;1882.832947;2001.141251;1857.711681;3253.00005;3745.383471;3827.02166;3470.181149;17872.41;18892.62;20004.51;21118.75;22302.7;23525.35;24844.87;26245.99654;26301.11313
5272;Kota Bima;Nusa Tenggara Barat; ;Nusa Tenggara;5272;West Nusa Tenggara;City;Kota Bima;Bima;391.0438796;448.8680713;516.7915824;649.6109055;655.9479947;765.1679496;914.3777581;1007.97096;1100.783283;2062.497;2177.543;2305.29;2437.61;2579.583;2753.884;2887.465;2987.321744;2883.064215
3218;Kabupaten Pangandaran;Jawa Barat;Jawa;Java -Bali;3218;West Java;Regency;Pangandaran;Pangandaran;394.2896964;100.0809751;214.2711115;526.3334665;540.3817607;850.297788;1083.9665;1282.004573;1090.375752;5463.15;5733.33;5733.33;6271.1;6602.73;6939.64;7315.3;7743.374955;7739.503268
7173;Kota Tomohon;Sulawesi Utara; ;Sulawesi;7173;North Sulawesi;City;Kota Tomohon;Tomohon;399.7435975;436.373509;446.5046161;521.8984188;471.4749201;618.1800444;675.0674725;764.9986704;855.7931049;2060.549;2186.14;2322.073;2462.138;2565.3;2792.17;2963.19;3165.426313;3152.448065
